,location,date,total_cases,new_cases,total_deaths,new_deaths
151266,World,2021-07-24,194218949.0,430421.0,4156288.0,8679.0
151267,World,2021-07-25,194664873.0,445924.0,4163608.0,7320.0
151268,World,2021-07-26,195206254.0,541381.0,4171431.0,7823.0
151269,World,2021-07-27,195818671.0,612417.0,4181262.0,9831.0
151270,World,2021-07-28,196462017.0,643346.0,4191456.0,10194.0
151271,World,2021-07-29,197113827.0,651810.0,4202310.0,10854.0
151272,World,2021-07-30,197843601.0,729774.0,4211872.0,9562.0
151273,World,2021-07-31,198352835.0,509234.0,4220679.0,8807.0
151274,World,2021-08-01,198834888.0,482053.0,4228038.0,7359.0
151275,World,2021-08-02,199414228.0,579340.0,4236099.0,8061.0
151276,World,2021-08-03,200051820.0,637592.0,4246474.0,10375.0
151277,World,2021-08-04,200727047.0,675227.0,4256997.0,10523.0
151278,World,2021-08-05,201415416.0,688369.0,4267973.0,10976.0
151279,World,2021-08-06,202237747.0,822331.0,4278456.0,10483.0
151280,World,2021-08-07,202787567.0,549820.0,4287091.0,8635.0
151281,World,2021-08-08,203230600.0,443033.0,4294536.0,7445.0
151282,World,2021-08-09,203884055.0,653455.0,4303264.0,8728.0
151283,World,2021-08-10,204533283.0,649228.0,4314878.0,11614.0
151284,World,2021-08-11,205264811.0,731528.0,4325371.0,10493.0
151285,World,2021-08-12,205971477.0,706666.0,4335914.0,10543.0
151286,World,2021-08-13,206776252.0,804775.0,4346317.0,10403.0
151287,World,2021-08-14,207310753.0,534501.0,4354999.0,8682.0
151288,World,2021-08-15,207776865.0,466112.0,4362370.0,7371.0
151289,World,2021-08-16,208454537.0,677672.0,4372147.0,9777.0
151290,World,2021-08-17,209139014.0,684477.0,4382904.0,10757.0
151291,World,2021-08-18,209865719.0,726705.0,4393665.0,10761.0
151292,World,2021-08-19,210581085.0,715366.0,4405217.0,11552.0
151293,World,2021-08-20,211371548.0,790463.0,4415705.0,10488.0
151294,World,2021-08-21,211912074.0,540526.0,4424566.0,8861.0
151295,World,2021-08-22,212360749.0,448675.0,4432223.0,7657.0
151296,World,2021-08-23,213061792.0,701043.0,4442338.0,10115.0
151297,World,2021-08-24,213749647.0,687855.0,4453399.0,11061.0
151298,World,2021-08-25,214479290.0,729643.0,4464738.0,11339.0
151299,World,2021-08-26,215214886.0,735596.0,4476349.0,11611.0
151300,World,2021-08-27,215961035.0,746149.0,4486647.0,10298.0
151301,World,2021-08-28,216510731.0,549696.0,4495110.0,8463.0
151302,World,2021-08-29,216958593.0,447862.0,4501824.0,6714.0
151303,World,2021-08-30,217640191.0,681598.0,4511352.0,9528.0
151304,World,2021-08-31,218261641.0,621450.0,4520532.0,9180.0
151305,World,2021-09-01,218987388.0,725747.0,4533001.0,12469.0
151306,World,2021-09-02,219665151.0,677763.0,4544234.0,11233.0
151307,World,2021-09-03,220381307.0,716156.0,4554916.0,10682.0
151308,World,2021-09-04,220869273.0,487966.0,4562621.0,7705.0
151309,World,2021-09-05,221312476.0,443203.0,4569132.0,6511.0
151310,World,2021-09-06,221756550.0,444074.0,4577162.0,8030.0
151311,World,2021-09-07,222470717.0,714167.0,4587629.0,10467.0
151312,World,2021-09-08,223102829.0,632112.0,4597671.0,10042.0
151313,World,2021-09-09,223742385.0,639556.0,4608520.0,10849.0
151314,World,2021-09-10,224376879.0,634494.0,4617679.0,9159.0
151315,World,2021-09-11,224837347.0,460468.0,4626009.0,8330.0
151316,World,2021-09-12,225205981.0,368634.0,4631560.0,5551.0
151317,World,2021-09-13,225801681.0,595700.0,4640649.0,9089.0
151318,World,2021-09-14,226353220.0,551539.0,4650565.0,9916.0
151319,World,2021-09-15,226919686.0,566466.0,4661016.0,10451.0
151320,World,2021-09-16,227497286.0,577600.0,4671518.0,10502.0
151321,World,2021-09-17,228114968.0,617682.0,4680517.0,8999.0
151322,World,2021-09-18,228630597.0,390751.0,4686996.0,6479.0
151323,World,2021-09-19,228993839.0,363242.0,4693058.0,6062.0
151324,World,2021-09-20,229522835.0,528996.0,4701246.0,8188.0
151325,World,2021-09-21,230007971.0,485136.0,4710555.0,9309.0
151326,World,2021-09-22,230542257.0,534286.0,4720481.0,9926.0
151327,World,2021-09-23,231078590.0,536333.0,4730243.0,9762.0
151328,World,2021-09-24,231625402.0,546812.0,4739027.0,8784.0
151329,World,2021-09-25,231993896.0,368494.0,4744449.0,5422.0
151330,World,2021-09-26,232343974.0,350078.0,4749874.0,5425.0
151331,World,2021-09-27,232806831.0,462857.0,4757564.0,7690.0
151332,World,2021-09-28,233257782.0,450951.0,4766973.0,9409.0
151333,World,2021-09-29,233759884.0,502102.0,4776348.0,9375.0
151334,World,2021-09-30,234239073.0,479189.0,4785168.0,8820.0
151335,World,2021-10-01,234753494.0,514421.0,4793766.0,8598.0
151336,World,2021-10-02,235101568.0,348074.0,4799632.0,5866.0
151337,World,2021-10-03,235409315.0,307747.0,4803894.0,4262.0
151338,World,2021-10-04,235851242.0,441927.0,4811071.0,7177.0
151339,World,2021-10-05,236273035.0,421793.0,4818496.0,7425.0
151340,World,2021-10-06,236786648.0,513613.0,4827763.0,9267.0
151341,World,2021-10-07,237218516.0,431868.0,4836607.0,8844.0
151342,World,2021-10-08,237693353.0,474837.0,4844185.0,7578.0
151343,World,2021-10-09,238026384.0,333031.0,4849011.0,4826.0
151344,World,2021-10-10,238342528.0,316144.0,4853676.0,4665.0
151345,World,2021-10-11,238720790.0,378262.0,4859435.0,5759.0
151346,World,2021-10-12,239154041.0,433251.0,4867562.0,8127.0
151347,World,2021-10-13,239617901.0,463860.0,4876369.0,8807.0
151348,World,2021-10-14,240063409.0,445508.0,4884391.0,8022.0
151349,World,2021-10-15,240519543.0,456134.0,4891624.0,7233.0
151350,World,2021-10-16,240857108.0,337565.0,4896878.0,5254.0
151351,World,2021-10-17,241171680.0,314572.0,4901144.0,4266.0
151352,World,2021-10-18,241585776.0,414096.0,4907602.0,6458.0
151353,World,2021-10-19,242028116.0,442340.0,4915877.0,8275.0
151354,World,2021-10-20,242499420.0,471304.0,4924575.0,8698.0
151355,World,2021-10-21,242956534.0,457114.0,4932275.0,7700.0
151356,World,2021-10-22,243441079.0,484545.0,4940472.0,8197.0
151357,World,2021-10-23,243802827.0,361748.0,4946280.0,5808.0
151358,World,2021-10-24,244118037.0,315210.0,4950799.0,4519.0
151359,World,2021-10-25,244549020.0,430983.0,4957456.0,6657.0
151360,World,2021-10-26,244991707.0,442687.0,4965361.0,7905.0
151361,World,2021-10-27,245504133.0,512426.0,4974537.0,9176.0
151362,World,2021-10-28,245961632.0,457499.0,4983101.0,8564.0
151363,World,2021-10-29,246467166.0,505534.0,4991178.0,8077.0
151364,World,2021-10-30,246849391.0,382225.0,4997165.0,5987.0
151365,World,2021-10-31,247170321.0,320930.0,5001644.0,4479.0
151366,World,2021-11-01,247592532.0,422211.0,5007933.0,6289.0
151367,World,2021-11-02,248021544.0,429012.0,5015251.0,7318.0
151368,World,2021-11-03,248544405.0,522861.0,5023631.0,8380.0
151369,World,2021-11-04,249072087.0,527682.0,5031337.0,7706.0
151370,World,2021-11-05,249587099.0,515012.0,5039922.0,8585.0
151371,World,2021-11-06,250002001.0,414902.0,5046470.0,6548.0
151372,World,2021-11-07,250349314.0,347313.0,5050942.0,4472.0
151373,World,2021-11-08,250827336.0,478022.0,5057622.0,6680.0
151374,World,2021-11-09,251311314.0,483978.0,5065866.0,8244.0
151375,World,2021-11-10,251888450.0,577136.0,5074024.0,8158.0
151376,World,2021-11-11,252406446.0,517996.0,5081720.0,7696.0
151377,World,2021-11-12,252999491.0,593045.0,5090738.0,9018.0
151378,World,2021-11-13,253424470.0,424979.0,5096988.0,6250.0
151379,World,2021-11-14,253777163.0,352693.0,5101591.0,4603.0
151380,World,2021-11-15,254319779.0,542616.0,5108574.0,6983.0
151381,World,2021-11-16,254843531.0,523752.0,5116265.0,7691.0
151382,World,2021-11-17,255469860.0,626329.0,5125458.0,9193.0
151383,World,2021-11-18,256083842.0,613982.0,5133741.0,8283.0
151384,World,2021-11-19,256698593.0,614751.0,5141778.0,8037.0
151385,World,2021-11-20,257176999.0,478406.0,5147840.0,6062.0
151386,World,2021-11-21,257574449.0,397450.0,5152357.0,4517.0
151387,World,2021-11-22,258197948.0,623499.0,5159598.0,7241.0
151388,World,2021-11-23,258807984.0,591450.0,5167653.0,8055.0
151389,World,2021-11-24,259479377.0,671393.0,5176320.0,8667.0
151390,World,2021-11-25,260077740.0,598363.0,5184134.0,7814.0
151391,World,2021-11-26,260672177.0,594437.0,5190903.0,6769.0
151392,World,2021-11-27,261122848.0,450671.0,5196778.0,5875.0
151393,World,2021-11-28,261529567.0,406719.0,5201527.0,4749.0
151394,World,2021-11-29,262192606.0,663039.0,5209296.0,7769.0
151395,World,2021-11-30,262818258.0,625652.0,5217245.0,7949.0
151396,World,2021-12-01,263525995.0,707737.0,5226431.0,9186.0
151397,World,2021-12-02,264226366.0,700371.0,5236492.0,10061.0
151398,World,2021-12-03,264940372.0,714006.0,5244998.0,8506.0
151399,World,2021-12-04,265448367.0,507995.0,5250486.0,5488.0
151400,World,2021-12-05,265887131.0,438764.0,5257806.0,7320.0
151401,World,2021-12-06,266479831.0,592700.0,5264812.0,7006.0
151402,World,2021-12-07,267172408.0,692577.0,5273062.0,8250.0
151403,World,2021-12-08,267845159.0,672751.0,5281142.0,8080.0
151404,World,2021-12-09,268573083.0,727924.0,5289916.0,8774.0
151405,World,2021-12-10,269270276.0,697193.0,5298022.0,8106.0
151406,World,2021-12-11,269765409.0,495133.0,5303926.0,5904.0
151407,World,2021-12-12,270201626.0,436217.0,5308440.0,4514.0
151408,World,2021-12-13,270833032.0,631406.0,5314979.0,6539.0
151409,World,2021-12-14,271491328.0,658296.0,5322675.0,7696.0
151410,World,2021-12-15,272230109.0,738781.0,5331795.0,9120.0
151411,World,2021-12-16,272971502.0,741393.0,5339073.0,7278.0
151412,World,2021-12-17,273700172.0,728670.0,5345964.0,6891.0
151413,World,2021-12-18,274275721.0,575549.0,5351934.0,5970.0
151414,World,2021-12-19,274753661.0,477940.0,5356185.0,4251.0
151415,World,2021-12-20,275506352.0,752691.0,5363045.0,6860.0
151416,World,2021-12-21,276297047.0,790695.0,5370697.0,7592.0
151417,World,2021-12-22,277199032.0,901985.0,5378835.0,8138.0
151418,World,2021-12-23,278189880.0,990848.0,5388012.0,9177.0
151419,World,2021-12-24,279018066.0,828186.0,5393764.0,5752.0
151420,World,2021-12-25,279651802.0,633736.0,5397867.0,4103.0
151421,World,2021-12-26,280244650.0,592848.0,5401330.0,3463.0
151422,World,2021-12-27,281557882.0,1313232.0,5407888.0,6558.0
151423,World,2021-12-28,282861277.0,1303395.0,5415160.0,7272.0
151424,World,2021-12-29,284565002.0,1703725.0,5423041.0,7881.0
151425,World,2021-12-30,286536406.0,1971404.0,5430442.0,7401.0
151426,World,2021-12-31,288206429.0,1670023.0,5436858.0,5831.0
151427,World,2022-01-01,289332000.0,1125571.0,5440956.0,4098.0
151428,World,2022-01-02,290200029.0,868029.0,5443985.0,3029.0
151429,World,2022-01-03,292722587.0,2522558.0,5449850.0,5865.0
151430,World,2022-01-04,295263477.0,2540890.0,5457604.0,7754.0
151431,World,2022-01-05,297770440.0,2506963.0,5465352.0,7748.0
151432,World,2022-01-06,300290277.0,2519837.0,5472566.0,6663.0
151433,World,2022-01-07,303164327.0,2874050.0,5479797.0,7231.0
151434,World,2022-01-08,305191603.0,2027276.0,5484782.0,4985.0
151435,World,2022-01-09,307155337.0,1963734.0,5488628.0,3846.0
